,date,rates
BDT,2022-01-01,97.495932
BGN,2022-01-01,1.9539689999999998
BHD,2022-01-01,0.428655
BIF,2022-01-01,2278.270857
BMD,2022-01-01,1.137145
BND,2022-01-01,1.535298
BOB,2022-01-01,7.842413
BRL,2022-01-01,6.335383
BSD,2022-01-01,1.137387
BTC,2022-01-01,2.380531e-05
BTN,2022-01-01,84.571125
BWP,2022-01-01,13.373034
BYN,2022-01-01,2.908273
BYR,2022-01-01,22288.050307
BZD,2022-01-01,2.292658
CAD,2022-01-01,1.437255
CDF,2022-01-01,2277.138169
CHF,2022-01-01,1.03674
CLF,2022-01-01,0.035112
CLP,2022-01-01,968.848312
CNY,2022-01-01,7.227587
COP,2022-01-01,4622.871406
CRC,2022-01-01,730.147918
CUC,2022-01-01,1.137145
CUP,2022-01-01,30.134354
CVE,2022-01-01,110.587841
CZK,2022-01-01,24.871929
DJF,2022-01-01,202.093932
DKK,2022-01-01,7.435897
DOP,2022-01-01,65.243765
DZD,2022-01-01,157.842186
EGP,2022-01-01,17.864285
ERN,2022-01-01,17.05727
ETB,2022-01-01,55.891143
EUR,2022-01-01,1.0
FJD,2022-01-01,2.41587
FKP,2022-01-01,0.8578389999999999
GBP,2022-01-01,0.8403689999999999
GEL,2022-01-01,3.519511
GGP,2022-01-01,0.8578389999999999
GHS,2022-01-01,6.993888
GIP,2022-01-01,0.8578389999999999
GMD,2022-01-01,59.984864
GNF,2022-01-01,10603.881482
GTQ,2022-01-01,8.77767
GYD,2022-01-01,237.84642
HKD,2022-01-01,8.865304
HNL,2022-01-01,27.750716
HRK,2022-01-01,7.516973
HTG,2022-01-01,114.046113
HUF,2022-01-01,369.242932
IDR,2022-01-01,16195.225126
ILS,2022-01-01,3.53953
IMP,2022-01-01,0.8578389999999999
INR,2022-01-01,84.733311
IQD,2022-01-01,1660.232319
IRR,2022-01-01,48072.823194
ISK,2022-01-01,147.590544
JEP,2022-01-01,0.8578389999999999
JMD,2022-01-01,175.116336
JOD,2022-01-01,0.806468
JPY,2022-01-01,130.89458
KES,2022-01-01,128.668442
KGS,2022-01-01,96.434255
KHR,2022-01-01,4628.182274
KMF,2022-01-01,494.516161
KPW,2022-01-01,1023.430793
KRW,2022-01-01,1351.929888
KWD,2022-01-01,0.34401000000000004
KYD,2022-01-01,0.947789
KZT,2022-01-01,494.763156
LAK,2022-01-01,12718.971963
LBP,2022-01-01,1720.501423
LKR,2022-01-01,230.751407
LRD,2022-01-01,165.028274
LSL,2022-01-01,18.137903
LTL,2022-01-01,3.357695
LVL,2022-01-01,0.687848
LYD,2022-01-01,5.23515
MAD,2022-01-01,10.553142
MDL,2022-01-01,20.240156
MGA,2022-01-01,4508.782
MKD,2022-01-01,61.922417
MMK,2022-01-01,2022.309337
MNT,2022-01-01,3250.399028
MOP,2022-01-01,9.136089
MRO,2022-01-01,405.960721
MUR,2022-01-01,49.57634
MVR,2022-01-01,17.516294
MWK,2022-01-01,925.636767
MXN,2022-01-01,23.308415
MYR,2022-01-01,4.749292
MZN,2022-01-01,72.584422
NAD,2022-01-01,18.137898
NGN,2022-01-01,468.447486
NIO,2022-01-01,40.259183
NOK,2022-01-01,10.027286
NPR,2022-01-01,135.313403
NZD,2022-01-01,1.6620089999999998
OMR,2022-01-01,0.43779599999999996
PAB,2022-01-01,1.137387
PEN,2022-01-01,4.536646
PGK,2022-01-01,4.008481
PHP,2022-01-01,57.994806
PKR,2022-01-01,202.696598
PLN,2022-01-01,4.5887270000000004
PYG,2022-01-01,7825.297573
QAR,2022-01-01,4.14039
RON,2022-01-01,4.947838
RSD,2022-01-01,117.564035
RUB,2022-01-01,85.04893
RWF,2022-01-01,1154.202605
SAR,2022-01-01,4.269042
SBD,2022-01-01,9.203967
SCR,2022-01-01,15.472979
SDG,2022-01-01,497.505305
SEK,2022-01-01,10.291223
SGD,2022-01-01,1.533612
SHP,2022-01-01,1.566309
SLL,2022-01-01,12798.57213
SOS,2022-01-01,664.093312
SRD,2022-01-01,23.661765
STD,2022-01-01,23536.614386
SVC,2022-01-01,9.952132
SYP,2022-01-01,2857.069671
SZL,2022-01-01,18.13789
THB,2022-01-01,37.747586
TJS,2022-01-01,12.851765
TMT,2022-01-01,3.99138
TND,2022-01-01,3.270207
TOP,2022-01-01,2.5865549999999997
TRY,2022-01-01,15.148032
TTD,2022-01-01,7.725487
TWD,2022-01-01,31.518378
TZS,2022-01-01,2622.257729
UAH,2022-01-01,31.030458
UGX,2022-01-01,4031.995186
USD,2022-01-01,1.137145
UYU,2022-01-01,50.746114
UZS,2022-01-01,12303.913866
VEF,2022-01-01,243156058810.96985
VND,2022-01-01,25989.458662
VUV,2022-01-01,128.784736
WST,2022-01-01,2.956773
XAF,2022-01-01,659.089986
XAG,2022-01-01,0.048844
XAU,2022-01-01,0.0006219999999999999
XCD,2022-01-01,3.073193
XDR,2022-01-01,0.8126629999999999
XOF,2022-01-01,658.979869
XPF,2022-01-01,120.367257
YER,2022-01-01,284.571056
ZAR,2022-01-01,18.138658
ZMK,2022-01-01,10235.677475
ZMW,2022-01-01,18.94874
ZWL,2022-01-01,366.160363
AED,2021-12-01,4.157655
AFN,2021-12-01,108.561553
ALL,2021-12-01,121.058642
AMD,2021-12-01,552.354301
ANG,2021-12-01,2.039381
AOA,2021-12-01,639.693138
ARS,2021-12-01,114.279277
AUD,2021-12-01,1.592369
AWG,2021-12-01,2.038021
AZN,2021-12-01,1.920179
BAM,2021-12-01,1.954828
BBD,2021-12-01,2.284728
BDT,2021-12-01,97.060001
BGN,2021-12-01,1.9557700000000002
BHD,2021-12-01,0.42677699999999996
BIF,2021-12-01,2258.179534
BMD,2021-12-01,1.13192
BND,2021-12-01,1.5423499999999999
BOB,2021-12-01,7.8019680000000005
BRL,2021-12-01,6.446999
BSD,2021-12-01,1.13152
BTC,2021-12-01,1.977555e-05
BTN,2021-12-01,84.707808
BWP,2021-12-01,13.211517
BYN,2021-12-01,2.879124
BYR,2021-12-01,22185.62349
BZD,2021-12-01,2.280851
CAD,2021-12-01,1.4500739999999999
CDF,2021-12-01,2267.234996
CHF,2021-12-01,1.042028
CLF,2021-12-01,0.034420000000000006
CLP,2021-12-01,949.748095
CNY,2021-12-01,7.208401
COP,2021-12-01,4489.826873
CRC,2021-12-01,710.60561
CUC,2021-12-01,1.13192
CUP,2021-12-01,29.995868
CVE,2021-12-01,111.150481
CZK,2021-12-01,25.477695
DJF,2021-12-01,201.164808
DKK,2021-12-01,7.436474
DOP,2021-12-01,63.950707
DZD,2021-12-01,157.417226
EGP,2021-12-01,17.784266
ERN,2021-12-01,16.979145
ETB,2021-12-01,53.482989
EUR,2021-12-01,1.0
FJD,2021-12-01,2.413027
FKP,2021-12-01,0.8437709999999999
GBP,2021-12-01,0.852413
GEL,2021-12-01,3.537219
GGP,2021-12-01,0.8437709999999999
GHS,2021-12-01,6.938601
GIP,2021-12-01,0.8437709999999999
GMD,2021-12-01,59.310479
GNF,2021-12-01,10555.150283
GTQ,2021-12-01,8.754188
GYD,2021-12-01,236.630749
HKD,2021-12-01,8.821836
HNL,2021-12-01,27.33562
HRK,2021-12-01,7.51866
HTG,2021-12-01,111.875114
HUF,2021-12-01,362.802715
IDR,2021-12-01,16277.456124
ILS,2021-12-01,3.568874
IMP,2021-12-01,0.8437709999999999
INR,2021-12-01,84.914511
IQD,2021-12-01,1653.734486
IRR,2021-12-01,47851.899854
ISK,2021-12-01,146.594832
JEP,2021-12-01,0.8437709999999999
JMD,2021-12-01,175.934669
JOD,2021-12-01,0.8025439999999999
JPY,2021-12-01,127.773318
KES,2021-12-01,127.338989
KGS,2021-12-01,95.983273
KHR,2021-12-01,4606.343312
KMF,2021-12-01,493.941444
KPW,2021-12-01,1018.728006
KRW,2021-12-01,1332.49801
KWD,2021-12-01,0.342296
KYD,2021-12-01,0.9429369999999999
KZT,2021-12-01,493.636869
LAK,2021-12-01,12292.646648
LBP,2021-12-01,1712.742111
LKR,2021-12-01,228.576147
LRD,2021-12-01,160.789389
LSL,2021-12-01,18.110726
LTL,2021-12-01,3.342264
LVL,2021-12-01,0.684686
LYD,2021-12-01,5.201158
MAD,2021-12-01,10.44479
MDL,2021-12-01,20.030629
MGA,2021-12-01,4516.358972
MKD,2021-12-01,61.630793
MMK,2021-12-01,2019.843283
MNT,2021-12-01,3235.27357
MOP,2021-12-01,9.083863
MRO,2021-12-01,404.09509
MUR,2021-12-01,49.466048
MVR,2021-12-01,17.488348
MWK,2021-12-01,924.214155
MXN,2021-12-01,24.314611
MYR,2021-12-01,4.776585
MZN,2021-12-01,72.250015
NAD,2021-12-01,18.111362
NGN,2021-12-01,463.984905
NIO,2021-12-01,39.871849
NOK,2021-12-01,10.296591
NPR,2021-12-01,135.532093
NZD,2021-12-01,1.6613129999999998
OMR,2021-12-01,0.435807
PAB,2021-12-01,1.13152
PEN,2021-12-01,4.607475
PGK,2021-12-01,4.0013
PHP,2021-12-01,57.156282
PKR,2021-12-01,198.5104
PLN,2021-12-01,4.625019
PYG,2021-12-01,7742.834784
QAR,2021-12-01,4.121362
RON,2021-12-01,4.949769
RSD,2021-12-01,117.640422
RUB,2021-12-01,84.080121
RWF,2021-12-01,1137.579164
SAR,2021-12-01,4.246043
SBD,2021-12-01,9.150576
SCR,2021-12-01,15.318776
SDG,2021-12-01,495.209449
SEK,2021-12-01,10.288694
SGD,2021-12-01,1.5451489999999999
SHP,2021-12-01,1.559107
SLL,2021-12-01,12589.775179
SOS,2021-12-01,661.041428
SRD,2021-12-01,24.355532
STD,2021-12-01,23428.449675
SVC,2021-12-01,9.90101
SYP,2021-12-01,1422.577899
SZL,2021-12-01,17.874034
THB,2021-12-01,38.191307
TJS,2021-12-01,12.775049
TMT,2021-12-01,3.961718
TND,2021-12-01,3.262758
TOP,2021-12-01,2.58587
TRY,2021-12-01,15.151081
TTD,2021-12-01,7.669067
TWD,2021-12-01,31.263054
TZS,2021-12-01,2603.41526
UAH,2021-12-01,30.877067
UGX,2021-12-01,4033.93145
USD,2021-12-01,1.13192
UYU,2021-12-01,49.80578
UZS,2021-12-01,12207.752565
VEF,2021-12-01,242038612422.89972
VND,2021-12-01,25711.552937
VUV,2021-12-01,126.004843
WST,2021-12-01,2.901835
XAF,2021-12-01,655.643963
XAG,2021-12-01,0.050578
XAU,2021-12-01,0.0006349999999999999
XCD,2021-12-01,3.059069
XDR,2021-12-01,0.8078139999999999
XOF,2021-12-01,656.513238
XPF,2021-12-01,119.526877
YER,2021-12-01,283.263029
ZAR,2021-12-01,18.140823
ZMK,2021-12-01,10188.631989
ZMW,2021-12-01,20.169657
ZWL,2021-12-01,364.477638
AED,2021-11-01,4.260743
AFN,2021-11-01,105.433948
ALL,2021-11-01,123.013285
AMD,2021-11-01,554.089636
ANG,2021-11-01,2.09005
AOA,2021-11-01,692.492323
ARS,2021-11-01,115.746067
AUD,2021-11-01,1.542493
AWG,2021-11-01,2.087918
AZN,2021-11-01,1.9575339999999999
BAM,2021-11-01,1.960003
BBD,2021-11-01,2.323547
BDT,2021-11-01,99.360034
BGN,2021-11-01,1.955234
BHD,2021-11-01,0.43731699999999996
BIF,2021-11-01,2314.109225
BMD,2021-11-01,1.159954
BND,2021-11-01,1.56413
BOB,2021-11-01,8.001635
BRL,2021-11-01,6.588777
BSD,2021-11-01,1.159669
BTC,2021-11-01,1.900537e-05
BTN,2021-11-01,86.881968
BWP,2021-11-01,13.276064
BYN,2021-11-01,2.829223
BYR,2021-11-01,22735.108176
BZD,2021-11-01,2.32515
CAD,2021-11-01,1.435572
CDF,2021-11-01,2336.148549
CHF,2021-11-01,1.054956
CLF,2021-11-01,0.034141
CLP,2021-11-01,942.057082
CNY,2021-11-01,7.421038
COP,2021-11-01,4361.428915
CRC,2021-11-01,739.544462
CUC,2021-11-01,1.159954
CUP,2021-11-01,30.738794
CVE,2021-11-01,111.002413
CZK,2021-11-01,25.581407
DJF,2021-11-01,206.146736
DKK,2021-11-01,7.44053
DOP,2021-11-01,65.419575
DZD,2021-11-01,159.422956
EGP,2021-11-01,18.254234
ERN,2021-11-01,17.400755
ETB,2021-11-01,54.808179
EUR,2021-11-01,1.0
FJD,2021-11-01,2.398666
FKP,2021-11-01,0.8505039999999999
GBP,2021-11-01,0.8494100000000001
GEL,2021-11-01,3.671287
GGP,2021-11-01,0.8505039999999999
GHS,2021-11-01,7.01195
GIP,2021-11-01,0.8505039999999999
GMD,2021-11-01,60.317687
GNF,2021-11-01,11164.562018
GTQ,2021-11-01,8.975809
GYD,2021-11-01,242.766841
HKD,2021-11-01,9.027798
HNL,2021-11-01,28.02475
HRK,2021-11-01,7.528061
HTG,2021-11-01,113.849381
HUF,2021-11-01,360.617844
IDR,2021-11-01,16560.264395
ILS,2021-11-01,3.61616
IMP,2021-11-01,0.8505039999999999
INR,2021-11-01,86.799685
IQD,2021-11-01,1693.533568
IRR,2021-11-01,49002.277439
ISK,2021-11-01,150.422412
JEP,2021-11-01,0.8505039999999999
JMD,2021-11-01,179.289701
JOD,2021-11-01,0.8223929999999999
JPY,2021-11-01,132.349677
KES,2021-11-01,129.093518
KGS,2021-11-01,98.355091
KHR,2021-11-01,4715.215599
KMF,2021-11-01,493.325388
KPW,2021-11-01,1043.958701
KRW,2021-11-01,1365.939174
KWD,2021-11-01,0.350016
KYD,2021-11-01,0.9663569999999999
KZT,2021-11-01,495.99022
LAK,2021-11-01,11959.131112
LBP,2021-11-01,1767.724923
LKR,2021-11-01,234.252114
LRD,2021-11-01,174.138157
LSL,2021-11-01,17.109335
LTL,2021-11-01,3.4250439999999998
LVL,2021-11-01,0.701645
LYD,2021-11-01,5.289405
MAD,2021-11-01,10.526583
MDL,2021-11-01,20.2445
MGA,2021-11-01,4593.42015
MKD,2021-11-01,61.616428
MMK,2021-11-01,2094.952535
MNT,2021-11-01,3306.942638
MOP,2021-11-01,9.296191
MRO,2021-11-01,414.103557
MUR,2021-11-01,49.947617
MVR,2021-11-01,17.921163
MWK,2021-11-01,946.522992
MXN,2021-11-01,24.191778
MYR,2021-11-01,4.815552
MZN,2021-11-01,74.039799
NAD,2021-11-01,17.109133
NGN,2021-11-01,475.930116
NIO,2021-11-01,40.853754
NOK,2021-11-01,9.77148
NPR,2021-11-01,139.010949
NZD,2021-11-01,1.616031
OMR,2021-11-01,0.44658699999999996
PAB,2021-11-01,1.159669
PEN,2021-11-01,4.632898
PGK,2021-11-01,4.094437
PHP,2021-11-01,58.769114
PKR,2021-11-01,198.874141
PLN,2021-11-01,4.617855
PYG,2021-11-01,8005.743923
QAR,2021-11-01,4.223404
RON,2021-11-01,4.949178
RSD,2021-11-01,117.840879
RUB,2021-11-01,83.074826
RWF,2021-11-01,1159.954499
SAR,2021-11-01,4.351142
SBD,2021-11-01,9.30948
SCR,2021-11-01,17.091235
SDG,2021-11-01,510.958285
SEK,2021-11-01,9.88308
SGD,2021-11-01,1.5639889999999999
SHP,2021-11-01,1.59772
SLL,2021-11-01,12614.505203
SOS,2021-11-01,679.733266
SRD,2021-11-01,24.943638
STD,2021-11-01,24008.716186
SVC,2021-11-01,10.147604
SYP,2021-11-01,1458.030354
SZL,2021-11-01,17.109256
THB,2021-11-01,38.626842
TJS,2021-11-01,13.023138
TMT,2021-11-01,4.059841
TND,2021-11-01,3.262367
TOP,2021-11-01,2.59476
TRY,2021-11-01,11.072466
TTD,2021-11-01,7.872059
TWD,2021-11-01,32.267263
TZS,2021-11-01,2671.374739
UAH,2021-11-01,30.507249
UGX,2021-11-01,4124.917352
USD,2021-11-01,1.159954
UYU,2021-11-01,50.990557
UZS,2021-11-01,12411.513496
VEF,2021-11-01,248033328379.74765
VND,2021-11-01,26394.76462
VUV,2021-11-01,130.258753
WST,2021-11-01,2.989195
XAF,2021-11-01,657.356487
XAG,2021-11-01,0.048292999999999996
XAU,2021-11-01,0.000647
XCD,2021-11-01,3.134835
XDR,2021-11-01,0.819344
XOF,2021-11-01,651.314019
XPF,2021-11-01,119.997517
YER,2021-11-01,290.278814
ZAR,2021-11-01,17.894664
ZMK,2021-11-01,10440.980429
ZMW,2021-11-01,20.068024
ZWL,2021-11-01,373.504875
AED,2021-10-01,4.259261
AFN,2021-10-01,103.784283
ALL,2021-10-01,121.927067
AMD,2021-10-01,562.752891
ANG,2021-10-01,2.080902
AOA,2021-10-01,694.570404
ARS,2021-10-01,114.456461
AUD,2021-10-01,1.5977190000000001
AWG,2021-10-01,2.087189
AZN,2021-10-01,1.9758369999999998
BAM,2021-10-01,1.957593
BBD,2021-10-01,2.340707
BDT,2021-10-01,99.305102
BGN,2021-10-01,1.955795
BHD,2021-10-01,0.43718799999999997
BIF,2021-10-01,2314.460225
BMD,2021-10-01,1.159549
BND,2021-10-01,1.574363
BOB,2021-10-01,8.004933
BRL,2021-10-01,6.222262
BSD,2021-10-01,1.159294
BTC,2021-10-01,2.4086812000000004e-05
BTN,2021-10-01,85.95474
BWP,2021-10-01,13.107151
BYN,2021-10-01,2.914525
BYR,2021-10-01,22727.164537
BZD,2021-10-01,2.336824
CAD,2021-10-01,1.466807
CDF,2021-10-01,2321.41794
CHF,2021-10-01,1.078999
CLF,2021-10-01,0.033756
CLP,2021-10-01,931.419958
CNY,2021-10-01,7.475271
COP,2021-10-01,4394.69151
CRC,2021-10-01,725.728507
CUC,2021-10-01,1.159549
CUP,2021-10-01,30.728054
CVE,2021-10-01,110.679429
CZK,2021-10-01,25.320849
DJF,2021-10-01,206.075542
DKK,2021-10-01,7.43794
DOP,2021-10-01,65.457009
DZD,2021-10-01,159.26454
EGP,2021-10-01,18.228516
ERN,2021-10-01,17.398983
ETB,2021-10-01,53.575668
EUR,2021-10-01,1.0
FJD,2021-10-01,2.458829
FKP,2021-10-01,0.8377509999999999
GBP,2021-10-01,0.8560089999999999
GEL,2021-10-01,3.606651
GGP,2021-10-01,0.8377509999999999
GHS,2021-10-01,7.015725
GIP,2021-10-01,0.8377509999999999
GMD,2021-10-01,59.775214
GNF,2021-10-01,11328.796205
GTQ,2021-10-01,8.97177
GYD,2021-10-01,242.537955
HKD,2021-10-01,9.027149
HNL,2021-10-01,28.03835
HRK,2021-10-01,7.500085
HTG,2021-10-01,114.190893
HUF,2021-10-01,357.779359
IDR,2021-10-01,16549.028363
ILS,2021-10-01,3.732478
IMP,2021-10-01,0.8377509999999999
INR,2021-10-01,85.974822
IQD,2021-10-01,1692.362074
IRR,2021-10-01,48921.381625
ISK,2021-10-01,150.336003
JEP,2021-10-01,0.8377509999999999
JMD,2021-10-01,169.656929
JOD,2021-10-01,0.822166
JPY,2021-10-01,128.798673
KES,2021-10-01,128.134598
KGS,2021-10-01,98.327807
KHR,2021-10-01,4748.354426
KMF,2021-10-01,492.403018
KPW,2021-10-01,1043.594307
KRW,2021-10-01,1371.306533
KWD,2021-10-01,0.349547
KYD,2021-10-01,0.9661369999999999
KZT,2021-10-01,494.68548
LAK,2021-10-01,11601.290262
LBP,2021-10-01,1770.63205
LKR,2021-10-01,231.568947
LRD,2021-10-01,198.283319
LSL,2021-10-01,17.544422
LTL,2021-10-01,3.423848
LVL,2021-10-01,0.7014
LYD,2021-10-01,5.287986
MAD,2021-10-01,10.511898
MDL,2021-10-01,20.363738
MGA,2021-10-01,4580.219786
MKD,2021-10-01,61.670536
MMK,2021-10-01,2169.62117
MNT,2021-10-01,3292.235935
MOP,2021-10-01,9.296551000000001
MRO,2021-10-01,413.958869
MUR,2021-10-01,49.508685
MVR,2021-10-01,17.915474
MWK,2021-10-01,945.033007
MXN,2021-10-01,23.71383
MYR,2021-10-01,4.854457
MZN,2021-10-01,74.014464
NAD,2021-10-01,17.544417
NGN,2021-10-01,476.308467
NIO,2021-10-01,40.874547
NOK,2021-10-01,9.995489
NPR,2021-10-01,137.527103
NZD,2021-10-01,1.668369
OMR,2021-10-01,0.446471
PAB,2021-10-01,1.159294
PEN,2021-10-01,4.798799
PGK,2021-10-01,4.099051
PHP,2021-10-01,58.836438
PKR,2021-10-01,197.993462
PLN,2021-10-01,4.58051
PYG,2021-10-01,8007.534812
QAR,2021-10-01,4.221963
RON,2021-10-01,4.945946
RSD,2021-10-01,117.68598
RUB,2021-10-01,84.267461
RWF,2021-10-01,1156.650338
SAR,2021-10-01,4.349207
SBD,2021-10-01,9.347472
SCR,2021-10-01,15.647941
SDG,2021-10-01,511.361596
SEK,2021-10-01,10.159716
SGD,2021-10-01,1.5747550000000001
SHP,2021-10-01,1.597168
SLL,2021-10-01,12273.828792
SOS,2021-10-01,678.336681
SRD,2021-10-01,24.894946
STD,2021-10-01,24000.327549
SVC,2021-10-01,10.143785
SYP,2021-10-01,1458.061495
SZL,2021-10-01,17.544408
THB,2021-10-01,39.139468
TJS,2021-10-01,13.135229
TMT,2021-10-01,4.058422
TND,2021-10-01,3.284428
TOP,2021-10-01,2.632761
TRY,2021-10-01,10.274809
TTD,2021-10-01,7.874652
TWD,2021-10-01,32.201108
TZS,2021-10-01,2672.761321
UAH,2021-10-01,30.874403
UGX,2021-10-01,4103.818662
USD,2021-10-01,1.159549
UYU,2021-10-01,49.734071
UZS,2021-10-01,12407.176947
VEF,2021-10-01,247946665618.82202
VND,2021-10-01,26389.020946
VUV,2021-10-01,129.442487
WST,2021-10-01,2.968816
XAF,2021-10-01,656.525575
XAG,2021-10-01,0.051455
XAU,2021-10-01,0.000659
XCD,2021-10-01,3.13374
XDR,2021-10-01,0.822813
XOF,2021-10-01,649.931509
XPF,2021-10-01,119.955788
YER,2021-10-01,290.177612
ZAR,2021-10-01,17.234531
ZMK,2021-10-01,10437.338525
ZMW,2021-10-01,19.418217
ZWL,2021-10-01,373.374373
AED,2021-09-01,4.349054
AFN,2021-09-01,105.179527
ALL,2021-09-01,122.110488
AMD,2021-09-01,584.420692
ANG,2021-09-01,2.125301
AOA,2021-09-01,750.616678
ARS,2021-09-01,115.676049
AUD,2021-09-01,1.60702
AWG,2021-09-01,2.131785
AZN,2021-09-01,2.012283
BAM,2021-09-01,1.959207
BBD,2021-09-01,2.39065
BDT,2021-09-01,100.880289
BGN,2021-09-01,1.954358
BHD,2021-09-01,0.446389
BIF,2021-09-01,2350.081487
BMD,2021-09-01,1.183996
BND,2021-09-01,1.594622
BOB,2021-09-01,8.175755
BRL,2021-09-01,6.140321
BSD,2021-09-01,1.1840060000000001
BTC,2021-09-01,2.4228550000000004e-05
BTN,2021-09-01,86.510762
BWP,2021-09-01,13.054582
BYN,2021-09-01,2.961505
BYR,2021-09-01,23206.319935
BZD,2021-09-01,2.386643
CAD,2021-09-01,1.494256
CDF,2021-09-01,2364.440081
CHF,2021-09-01,1.084072
CLF,2021-09-01,0.033096
CLP,2021-09-01,913.228022
CNY,2021-09-01,7.6485
COP,2021-09-01,4451.824641
CRC,2021-09-01,736.838345
CUC,2021-09-01,1.183996
CUP,2021-09-01,31.375892
CVE,2021-09-01,110.455398
CZK,2021-09-01,25.351603
DJF,2021-09-01,210.419885
DKK,2021-09-01,7.435672
DOP,2021-09-01,67.32406
DZD,2021-09-01,160.565284
EGP,2021-09-01,18.594915
ERN,2021-09-01,17.765637
ETB,2021-09-01,53.885686
EUR,2021-09-01,1.0
FJD,2021-09-01,2.467744
FKP,2021-09-01,0.855559
GBP,2021-09-01,0.8597349999999999
GEL,2021-09-01,3.6941889999999997
GGP,2021-09-01,0.855559
GHS,2021-09-01,7.157759
GIP,2021-09-01,0.855559
GMD,2021-09-01,60.597102
GNF,2021-09-01,11592.177852
GTQ,2021-09-01,9.161421
GYD,2021-09-01,247.722828
HKD,2021-09-01,9.207996
HNL,2021-09-01,28.269894999999998
HRK,2021-09-01,7.48984
HTG,2021-09-01,115.555774
HUF,2021-09-01,347.893112
IDR,2021-09-01,16911.013655
ILS,2021-09-01,3.796542
IMP,2021-09-01,0.855559
INR,2021-09-01,86.414357
IQD,2021-09-01,1727.518632
IRR,2021-09-01,49952.787874
ISK,2021-09-01,149.988926
JEP,2021-09-01,0.855559
JMD,2021-09-01,179.251958
JOD,2021-09-01,0.839426
JPY,2021-09-01,130.352016
KES,2021-09-01,130.12055
KGS,2021-09-01,100.291397
KHR,2021-09-01,4830.845576
KMF,2021-09-01,496.094938
KPW,2021-09-01,1065.596523
KRW,2021-09-01,1368.82358
KWD,2021-09-01,0.35591
KYD,2021-09-01,0.986684
KZT,2021-09-01,504.705725
LAK,2021-09-01,11346.66717
LBP,2021-09-01,1790.556228
LKR,2021-09-01,236.216188
LRD,2021-09-01,203.470039
LSL,2021-09-01,17.665596
LTL,2021-09-01,3.496032
LVL,2021-09-01,0.7161879999999999
LYD,2021-09-01,5.345757
MAD,2021-09-01,10.592546
MDL,2021-09-01,20.993387
MGA,2021-09-01,4643.215318
MKD,2021-09-01,61.52641
MMK,2021-09-01,1948.931553
MNT,2021-09-01,3375.455308
MOP,2021-09-01,9.48529
MRO,2021-09-01,422.686338
MUR,2021-09-01,50.142198
MVR,2021-09-01,18.292264
MWK,2021-09-01,962.032867
MXN,2021-09-01,23.681343
MYR,2021-09-01,4.918081
MZN,2021-09-01,75.497489
NAD,2021-09-01,17.665497
NGN,2021-09-01,487.209379
NIO,2021-09-01,41.57744
NOK,2021-09-01,10.293815
NPR,2021-09-01,138.417259
NZD,2021-09-01,1.675484
OMR,2021-09-01,0.455734
PAB,2021-09-01,1.1840060000000001
PEN,2021-09-01,4.843066
PGK,2021-09-01,4.157396
PHP,2021-09-01,59.131153
PKR,2021-09-01,197.882858
PLN,2021-09-01,4.508597
PYG,2021-09-01,8189.474533
QAR,2021-09-01,4.310958
RON,2021-09-01,4.934542
RSD,2021-09-01,117.783029
RUB,2021-09-01,86.444843
RWF,2021-09-01,1194.864328
SAR,2021-09-01,4.440797
SBD,2021-09-01,9.540716
SCR,2021-09-01,15.591337
SDG,2021-09-01,525.101421
SEK,2021-09-01,10.20064
SGD,2021-09-01,1.591764
SHP,2021-09-01,1.630838
SLL,2021-09-01,12224.757575
SOS,2021-09-01,692.637586
SRD,2021-09-01,25.231151
STD,2021-09-01,24506.324964
SVC,2021-09-01,10.360553
SYP,2021-09-01,1488.962446
SZL,2021-09-01,17.080738
THB,2021-09-01,38.231775
TJS,2021-09-01,13.421221
TMT,2021-09-01,4.155826
TND,2021-09-01,3.302758
TOP,2021-09-01,2.669431
TRY,2021-09-01,9.824034
TTD,2021-09-01,8.046733
TWD,2021-09-01,32.780823
TZS,2021-09-01,2745.686892
UAH,2021-09-01,31.991545
UGX,2021-09-01,4185.544137
USD,2021-09-01,1.183996
UYU,2021-09-01,50.262792
UZS,2021-09-01,12633.820866
VEF,2021-09-01,253174109765.11218
VND,2021-09-01,26953.667006
VUV,2021-09-01,131.289667
WST,2021-09-01,3.031934
XAF,2021-09-01,657.078541
XAG,2021-09-01,0.049009
XAU,2021-09-01,0.0006529999999999999
XCD,2021-09-01,3.199808
XDR,2021-09-01,0.8313189999999999
XOF,2021-09-01,657.100778
XPF,2021-09-01,120.625362
YER,2021-09-01,297.005568
ZAR,2021-09-01,17.05238
ZMK,2021-09-01,10657.389467
ZMW,2021-09-01,19.003837
ZWL,2021-09-01,381.246202
AED,2021-08-01,4.357641
AFN,2021-08-01,94.696011
ALL,2021-08-01,121.539838
AMD,2021-08-01,576.876151
ANG,2021-08-01,2.129464
AOA,2021-08-01,757.662104
ARS,2021-08-01,114.785652
AUD,2021-08-01,1.61612
AWG,2021-08-01,2.135523
AZN,2021-08-01,2.016249
BAM,2021-08-01,1.9495719999999999
BBD,2021-08-01,2.395311
BDT,2021-08-01,100.718677
BGN,2021-08-01,1.957104
BHD,2021-08-01,0.447387
BIF,2021-08-01,2351.291986
BMD,2021-08-01,1.186401
BND,2021-08-01,1.605147
BOB,2021-08-01,8.191504
BRL,2021-08-01,6.179844
BSD,2021-08-01,1.186292
BTC,2021-08-01,2.9624011000000003e-05
